Disposable Thermometers,DR Temp,2013/120599/07,RT33/2019,AH-280593,4/17/2020,20000,R                3.22,"R                          64,400.00",,,
Heavy duty rubber cleaning glove,Euphorbia Trading Enterprises,2008/046567/23,Quotation,AH-280591,4/14/2020,1000,R              4 0.25,"R                          40,250.00",,,
Liquid Hand Washing soap,Lynx Chemicals,1988/018201/23,Quotation,AH-280574,3/25/2020,250,R              1 2.90,"R                             3,225.00",,,
Matress Cover for hospitals,Hospital Equipment Manuafacturer,2000/000651/07,RT24/2016,KG-004232,5/22/2020,400,R            563.12,"R                        2 25,248.00",,,
Paper towels,Promed Technologies,2014/162486/07,,AH-280602,4/24/2020,3500,R              1 0.50,"R                          36,750.00",,,
Paper towels Holders,Shosho Industrial Supplies,2003/009940/23,RT14/2019,AH-280601,4/24/2020,70,R            148.55,"R                          10,398.50",,,
Sanitizer (mounted and handheld),Euphorbia Trading Enterprises,2008/046567/23,Quotation,AH-280591,4/14/2020,60,R            733.70,"R                          44,022.00",,,
Sanitizer Wet Wipes,Euphorbia Trading Enterprises,2008/046567/23,Quotation,AH-280591,4/14/2020,2000,R              3 1.05,"R                          62,100.00",,,
Soap Dispensers,Euphorbia Trading Enterprises,2008/046567/23,Quotation,AH-280591,4/14/2020,70,R            733.70,"R                          51,359.00",,,
Surgical Gloves Non Sterile,Evergreen Latex,2002/057771/23,RT76/2020,AH-208575,3/25/2020,2000,R                0.50,R                                997.20,,,
Surgical Gloves Sterile Type 1,Supra Healthcare Johannesburg,2007/027848/07,RT76/2020,KG-004226,5/18/2020,900,R                2.45,"R                             2,208.42",,,
Surgical masks,Biologica Pharmaceuticals,2013/067392/07,RT296/2020,AH-280571,3/24/2020,800,R              2 6.65,"R                          21,320.00",,,
Surgical masks,Imperial Logistics South Africa,1993/003465/07,"NT Instruction No 3 of
2020/2021 Covid 031",AH-280596,4/21/2020,4000,R              1 2.48,"R                          49,920.00",,,
Temperature Scanner,Multisurge,2014/170364/07,"NT Instruction No 8 of
2019/2020 Annexure A
RTCOVID19-018",AH-280570,3/24/2020,5,"R         2,300.00","R                          11,500.00",,,
Temperature Scanner,Lechoba Medical Technology,2010/069513/23,"NT Instruction No 8 of
2019/2020 Annexure A
RTCOVID-19-018",AH-280592,4/15/2020,15,"R         1,348.99","R                          20,234.85",,,
Spray bottles,West Rand Pack,2000/076447/23,Petty cash,N/A,6/11/2020,34,R              5 3.72,"R                            1,826.60",,,
Batteries,Game Key West,"199100680507000G101/22042020/928
4/104/0543",Petty cash,N/A,4/20/2020,5,R            171.99,R                                859.95,,,
Rain Suits,Western Gas,2014/181533/07,Petty cash,N/A,4/9/2020,6,R              8 0.00,R                                480.00,,,
,,,,,,,,"R                        8 97,998.43",,,
ITEM DESCRIPTION,Name of Supplier,COMPANY REGISTRATION NO,"RT Contract/Quotation
Number",Order No.,Order Date,"Ordered
Quantity",Price Per Unit,Total Price,,,
Gloves surgical  (each),SUPRA HEALTHCARE,2007/027848/07(CSD:MAA0015240),RT76,LW-011637,24/03/2020,2000,R            170.14,"R                        3 40,280.00",,,
Infra-Red Electronic Thermometers.,BULELANI ENGEENIARING,2015/268006/07,Quotation,G-108151,16/04/2020,9,"R         3,220.00","R                          28,980.00",,,
Mask N95 (each),LIORA MEDICAL SUPPLIES,2011/013434/23(CSD:MAA0002271),RT300,LW-011629,24/03/2020,20000,R                5.35,"R                        1 07,000.00",,,
Sanitizer  Hand (Per litre),GLOBAL INSYNC,2017/144143/07(CSD:MAAA0143660),Quotation,G-107287,27/03/2020,200,R            161.00,"R                          32,200.00",,,
Sanitizer Surface,PROMED TECHNOLOGIES,2014/162486/07(CSD:MAAA035214),RT289,LW-011656,24/03/2020,200,R              9 0.00,"R                          18,000.00",,,
PAPER TOWEL,PROMED TECHNOLOGIES,2014/162486/07(CSD:MAAA035214),RT14,LW-011638,24/03/2020,6000,R              5 5.75,"R                        3 34,500.00",,,
LINEN SAVERS,MEDDREG TECHNOLOGY,2003/014869/23(CSD:MAAA0278517),RT32,LW-011639,24/03/2020,5000,R                0.95,"R                            4,750.00",,,
N95 MASK,LICHOBA MED&TECHNOLOGIES,2001/044442/07(CSD:MAAA0038766),RT32,G-107278,24/03/2020,120,R              1 8.75,"R                             2,250.00",,,
MEDICAL DISPOSABLE BAG,PROMED TECHNOLOGIES,2014/162486/07(CSD:MAAA035214),RT32,G-107280,25/03/2020,2500,R                5.00,"R                          12,500.00",,,
HAND SANITIZER,ONALIMAATLA INVESTMENTS,2015/366839/07(CSD:MAAA0024730),Quotation,G-107283,25/03/2020,2800,R              7 0.00,"R                        1 96,000.00",,,
BLEACH BIOSIDE,DUMA HEALTH CARE,2015/004395/07(CSD:MAAA0099731),Quotation,G-107284,25/03/2020,1000,R              1 8.97,"R                          18,970.00",,,
BOOTS COVER,DUMA HEALTH CARE,2015/004395/07(CSD:MAAA0099731),Quotation,G-107284,25/03/2020,3000,R                5.76,"R                          17,280.00",,,
ENT SET,DUMA HEALTH CARE,2015/004395/07(CSD:MAAA0099731),Quotation,G-107284,25/03/2020,4,"R       13,524.00","R                          54,096.00",,,
COVER MATTRESS BED,HOSPITAL EQUIPMENT MANUFACTURE,2S000/000651/07(CSD:MAAA0106830),RT24,LW-011641,20/03/2020,225,R            400.00,"R                          90,000.00",,,
DECONTAMINATION OF OFFICES,"CICIMA PROPERTY MANAGEMENT
SOLUTION",2011/121121/07(CSD:MAAA0605241,Quotation,G-108223,30/06/2020,1788SQM,R              1 5.52,"R                          27,758.00",,,
DECONTAMINATION OF OFFICES,BIG O TRADING 873,2010/148833/23(CSDMAAA0026754),Quotation,G-108224,03/07/2020,3395SQM,R              1 5.50,"R                          52,622.50",,,
,,,"R                     1,337,186.50",,,,,,,,
ITEM DESCRIPTION,Name of Supplier,COMPANY REGISTRATION NO,"RT Contract/Quotation
Number",Order No.,Order Date,"Ordered
Quantity",Price Per Unit,Total Price,,,
Gloves surgical  (each),PROMED,2014/162486/07,RT76,MR-005593,3/18/2020,70000,R                0.46,"R                          32,200.00",,,
Infra-Red Electronic Thermometers.,RABUSA HOLDINGS,"2013/203408/07
2012/056577/07",MR 68/2020,MR-005635,4/8/2020,18,"R         1,502.00","R                          27,036.00",,,
Sanitizer  Hand (Per litre) (500ml),BARRS CHEMICALS,RT 300,MR-005588,3/18/2020,16000,R              1 5.92,"R                        2 54,720.00",,,,
gowns,PROMED,2014/162486/07,RT 76,MR-005586,3/18/2020,5000,R              2 3.83,"R                        1 19,150.00",,,
linen savers,LOGAN MEDICAL,2012/056508/07,RT 32,MR-005584,3/18/2020,5000,R                0.78,"R                            3,900.00",,,
paper towels medical,PROMED,2014/162486/07,RT 76,MR-005586,3/18/2020,300,R              3 5.26,"R                          10,578.00",,,
DECONTAMINATION,CLIFFMIXWELL,2017/324146/07,Quotation,MR-005720,6/12/2020,1091,R                4.00,"R                            4,364.00",,,
DECONTAMINATION,MN INVESTMENT,2014/098098/07,Quotation,MR-005721,6/17/2020,1920,R                4.20,"R                             8,065.00",,,
,,,,,,,,"R                        4 47,584.00",,,
,,,,,,,,,,,
ITEM DESCRIPTION,Name of Supplier,COMPANY REGISTRATION NO,"RT Contract/Quotation
Number",Order No.,Order Date,"Ordered
Quantity",Price Per Unit,Total Price,,,
GOGGELS SAFETY,QUALITY SUPPLIERS,2015/019742/07,RT32,AI-320905,20200324,120,R              6 5.00,"R                            7,800.00",,,
SURGICAL SCRUB 5 LR,Barrs Pharmacetical,2012/056577/07,RT300,AI-320994,20200318,50,R            159.93,"R                             7,996.50",,,
SURGICAL SCRUB 500ML,Barrs Pharmacetical,2012/056577/07,RT300,AI-320994,20200318,30,R              2 1.92,R                                657.60,,,
PAPER TOWELS 230MM,Promed Technology,2014/162486/07,RT14,AI-320992,20200318,800,R              3 1.75,"R                          25,400.00",,,
PLASTIC COVER MATRESS,Promed Technology,2014/162486/07,RT32,AI-320992,20200318,1000,R                2.18,"R                             2,180.00",,,
PLASTIC BOOT COVERS KNEE LENGTH PAIRS,Mr First Aid,1990/00763/07,Price Quotation,ZD-012343,20200324,83,R              6 0.95,"R                             5,058.85",,,
SPRAY PRESSURE 5L AGPRO,Hinterland,1984/008258/07,Quotation,PETTY CASH,20200520,8,R 249.90,"R 1,999.10",,,
SPRAY PRESSURE 5L AGPRO,Hinterland,1984/008258/07,Quotation,PETTY CASH,20200506,6,R 249.90,"R 1,499.30",,,
5L PRESSURE SPRAYER,Cullinan Hardware CC,CK92/27776/23,Quotation,PETTY CASH,20200507,2,R 250.00,R 500.00,,,
"R                          53,091.35",,,,,,,,,,,
"TOTAL AMOUNTR                   20,546,435.70",,,,,,,,,,,
,WESTERN CAPE REGION,,,,,,,,,,
,MANAGEMENT AREA,ITEM DESCRIPTION,NAME OF SUPPLIER,COMPANY REGISTRATION NUMBER,"PROCUREMENT PROCESS FOLLOWED
('TRANSVERSAL CONTRACT NO/SUPPLIER
IDENTIFIED BY TREASURY/DEVIATION
PROCUREMENT METHOD)",ORDER NUMBER,ORDER DATE,UNIT OF MEASURE,ORDER QUANTITY,UNIT PRICE,ORDER VALUE
,Allandale,Alcohol based hand sanitiser,Tripple N Medical Distibutors,2011/129850/07,Annexure A Table 2,AD-006399,16/04/2020,25 Lr,10000,R98.37 per litre,"R                      983,772.00"
,Allandale,Alcohol based hand sanitiser,Unitrade 1032 CC,1998/002665/23,Annexure A Table 2,OQ 004720,03/04/2020,25 Lr,475,R60.03 Each,"R                         28,514.25"
,Allandale,Alcohol based hand sanitiser,UNITRADE 1032CC,1998/002665/23,Annexure A Table 2,AD-006389,03/04/2020,25 Lr,475,R60.03 per litre,"R                         28,514.25"
,Allandale,Alcohol based hand sanitiser,UNITRADE 1032CC,1998/002665/23,Annexure A Table 2,HA-002287,03.04.2020,25 Lr,475,R60.03 per litre,"R                         28,514.25"
,Brandvlei,Alcohol based hand sanitiser,BARRS PHAMACEUTICALS INDUSTRIES,2012/056577/07,RT300-2017-51284804-00001,BN-018296,7/20/2020,each,2000,R                       15.92,"R                         31,840.00"
,Brandvlei,Alcohol based hand sanitiser,BARRS PHAMACEUTICALS INDUSTRIES,2012/056577/07,RT300-201701,BN-018277,7/20/2020,each,1000,R                       15.79,"R                         15,790.00"
,Brandvlei,Alcohol based hand sanitiser,Boikamo Group,2020/138403/07,price quotation,BN-018287,7/15/2020,each,120,R                     235.50,"R                         28,260.00"
,Brandvlei,Alcohol based hand sanitiser,Maanies General,2010/061020/23,price quotation,BN-018295,7/20/2020,each,300,R                       26.00,"R                           7,800.00"
,Brandvlei,Alcohol based hand sanitiser,Winelands retail and trade,2019/537984/07,price quotation,BN-018152,6/22/2020,each,400,R                       74.00,"R                         29,600.00"
,Breede River,Alcohol based hand sanitiser,BARRS Pharmaceuticals,2012/056577/07,RT300,BR-008192,3/22/2020,lt,3000,R                       14.44,"R                         43,320.00"
,Breede River,Alcohol based hand sanitiser,Delimaya,2016/449454/07,Quotation,BR-008247,4/20/2020,lt,1600,R                       71.96,"R                      115,136.00"
,Breede River,Alcohol based hand sanitiser,Destiny Chemicals,2015/054104/07,Quotation,BR-008210,3/26/2020,lt,475,R                       60.00,"R                         28,500.00"
,Breede River,Alcohol based hand sanitiser,Destiny Chemicals,2015/054104/07,Quotation,BR-008221,3/31/2020,lt,475,R                       60.00,"R                         28,500.00"
,Breede River,Alcohol based hand sanitiser,Unitrade 1032,1998/002665/23,Covid 19,BR-008389,7/8/2020,lt,1875,R                       60.03,"R                      112,556.25"
,Drakenstein,Alcohol based hand sanitiser,BARRS,2012/056577/07,RT300,DN-013124,4/9/2020,BT,740000,R                       15.92,"R                         23,561.60"
,Drakenstein,Alcohol based hand sanitiser,BARRS,2012/056577/07,RT300,DN-013289,5/14/2020,BT,8000,R                       18.33,"R                      146,640.00"
,Goodwood,Alcohol based hand sanitiser,BARRS PHARM,2012/056577/07,RT300,GW-011650,18/03/2020,EA (500ML),3000,R                       14.44,"R                         43,320.00"
,Goodwood,Alcohol based hand sanitiser,DESTINY,2015/054104/07,QUOTATION,A-236600/240,03/04/2020,EA (500ML),950,R                       30.00,"R                         28,500.00"
,Goodwood,Alcohol based hand sanitiser,TRIPPLE N MED,2011/129850/07,RTCOVID19-008,GW-011671,24/03/2020,EA (500ML),1000,R                       84.33,"R                         84,330.00"
,Overberg,Alcohol based hand sanitiser,BARRS PHAMCEUTICAL,2012/056577/07,RT300,CA-005518            & CA-005519,3/24/2020,ml,1000,R                          8.65,"R                           8,645.00"
,Overberg,Alcohol based hand sanitiser,BARRS PHAMCEUTICAL,2012/056577/07,RT300,HS-010752,3/20/2020,ml,500,R                          9.35,"R                         37,380.00"
,Overberg,Alcohol based hand sanitiser,BARRS PHAMCEUTICAL,2012/056577/07,RT300,HS-010985,7/16/2020,ml,1000000,R                          0.03,"R                         32,820.00"
,Overberg,Alcohol based hand sanitiser,BARRS PHARMACEUTICAL IND,2012/056577/07,RT300,BJ-005135,3/26/2020,ml,2000,R                       15.62,"R                           7,811.00"
,Overberg,Alcohol based hand sanitiser,Singa Establishment,2018/493323/07,Quotation,HS-011002,7/24/2020,ml,800000,R                          0.04,"R                         29,398.40"
,Pollsmoor,Alcohol based hand sanitiser,Barrs Pharmaceuticals Industries,2012/056577/07,RT300/2017,PS-010244,17.03.2020,EA,100 x 500ml,R                       16.41,"R                           1,641.00"
,Pollsmoor,Alcohol based hand sanitiser,Destiny Chemicals,2015/054104/07,CSD,PS-010212,25.03.2020,EA,200 X 25L,"R                 1,400.00","R                      280,000.00"
,Southern Cape,Alcohol based hand sanitiser,Lechoba Medical Technologies,2005/044442/07,RT-76,SC-008390,15/06/2020,litre,2500,R                     175.66,"R                      439,156.25"
,Voorberg,Alcohol based hand sanitiser,Barrs,1998/002665/23,RT300,VB-0010305,2020.05.22,500ML,500,R                          4.36,"R                         22,180.06"
,Voorberg,Alcohol based hand sanitiser,Unitrade,2012/056577/07,COVID046,VB-010427,2020.06.19,500ml,2500,R                       62.50,"R                      155,250.00"
,Brandvlei,"Alcohol based hand sanitiser,  Refil Detergent",Boikamo Group,2020/138403/07,price quotation,BN-018287,7/15/2020,L,120,R                     235.50,"R                         28,260.00"
,Southern Cape,Backpack pressure sprays,TENORAH,2018/266857/07,Price Quotation,SC-008271,20/03/2020,each,15,R                     599.00,"R                           8,985.00"
,Southern Cape,beard caps,Anqingsa,2017/343405/07,Price Quotation,SC-008319,17/04/2020,each,10000,R                          0.99,"R                           9,898.00"
,Brandvlei,Biocide D / Bleach,FK424 Chelsea Commodities,2011/081163/23,Price Quotation,BN-017982,4/20/2020,L,2000,R                          9.00,"R                         18,000.00"
,Brandvlei,Biocide D / Bleach,World focus 1722,2007/208349/23,BRQ30/2020 TENDER,BN-018280,7/15/2020,L,500,R                          6.81,"R                           3,407.00"
,Breede River,Biocide D / Bleach,BARRS Pharmaceuticals,2012/056577/07,RT300,BR-008193,4/21/2020,500 ml,3000,R                       16.41,"R                         49,230.00"
,Breede River,Biocide D / Bleach,Destiny Chemicals,2015/054104/07,Quotation,BR-008206,4/21/2020,500 ml,120,R                     200.00,"R                         24,000.00"
,Drakenstein,Biocide D / Bleach,SOLUCARE,2015/113356/07,ALD1/2018,DST072,3/19/2020,LT,12000,R                       16.54,"R                         99,268.80"
,Overberg,Biocide D / Bleach,SIMSIM SALES & MARKETING,2018/195625/07,PRICE QUOTATION,HS7/2020,4/1/2020,ml,10,R                     350.00,"R                           3,500.00"
,Overberg,Boot covers,Medical Internal orthaopaedic,2007/023366/23,RT32-2019,HS-010969,7/8/2020,Pair,1000,R                       19.23,"R                         19,230.00"
,Overberg,BP Cuffs,Uthembeni Project Management,2003/094510/23,Price quotation,HS-010845,5/12/2020,Each,7,R                       92.00,R                              644.00
,Overberg,BP Cuffs,Uthembeni Project Management,2003/094510/23,Price quotation,HS-010847,5/11/2020,Each,7,R                     138.00,R                              966.00
,Goodwood,BP Monitoring Machine,NGAPHAYA Y2K10,2008/241856/23,QUOTATION,GW-011728,15/04/2020,EA,10,R                     500.00,"R                           5,000.00"
,Pollsmoor,BP Monitoring Machine,Class Three Medical Solutions,2017/535986/07,CSD Supplier,PS-010239,17.04.2020,EA,20,R                     430.00,"R                           8,600.00"
,Breede River,Cooler Box 2liters,Xhanti Consolidation,2017/520106/07,Quotation,BR-008260,4/21/2020,each,6,"R                 3,500.00","R                         21,000.00"
,Drakenstein,Cooler Box 2liters,TRIPPLE A SOLUTIONS,2017/271551/07,PRICE QUOATION,DN-013142,3/30/2020,EA,16,R                     250.00,"R                           4,000.00"
