No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
357,TRANSPORT,MAAA0021326,Destination Met,2014/094636/07,Sanitiser,Mounting of sanitizer brackets,60,391.00,23460.00,23460.00,OR-002194,D  ES023,R23460.00,5/25/2020,6/9/2020,6/30/2020,2429536,1120337,R23460.00,2020/06,0.00,CLOSED,0.00,0.00,,,
358,TRANSPORT,MAAA0137608,Limpopo Supplements Traders,2009/008275/07,Building - Disinfecting,"Disinfection of Capricorn
Sekhukhune and Waterberg",40,9.90,396060.00,396060.00,OR-002195,4  4/2020,R396060.00,6/2/2020,6/5/2020,6/9/2020,2429167,1120044,R396060.00,2020/06,0.00,CLOSED,0.00,0.00,,,
359,TRANSPORT,MAAA0144455,Maboka Trading,2011/033261/23,Building - Disinfecting,"Disinfection of Vhembe
Mopani and Head Office (m2)",44,9.95,437800.00,437800.00,OR-001216,#  35,R200232.19,3/6/2020,3/6/2020,3/9/2020,2426717,1118033,R200232.19,2020/06,237567.81,OPEN,237567.81,0.00,,,
360,TRANSPORT,MAAA0144455,Maboka Trading,2011/033261/23,,,,,,,OR-001216,#  36,R200232.19,3/24/2020,3/24/2020,3/25/2020,2427363,1118413,R200232.19,2020/06,-200232.19,OPEN,-200232.19,0.00,,,
361,TRANSPORT,MAAA0160600,Nodan Construction and Projects,?????,Gloves,Gloves Cleaning,46,6.09,280140.00,280140.00,OR-002185,4,R280140.00,4/1/2020,4/7/2020,4/7/2020,2427800,1118940,R280140.00,2020/06,0.00,CLOSED,0.00,0.00,,,
362,TRANSPORT,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,"Disinfection of buildings at
Head Office and Snabasa (",,0.00,48237.00,0.00,OR-002207,SID01839,R48237.00,6/30/2020,7/1/2020,7/8/2020,2429996,1120679,R48237.00,2020/07,0.00,CLOSED,0.00,0.00,,,
363,TRANSPORT,MAAA0111227,Tshedza Solutions,2015/203758/07,Sanitiser,Sanitisers (500ml),35,118.45,414575.00,414575.00,OR-002179,3584,R414575.00,3/27/2020,3/27/2020,4/7/2020,2427793,1118947,R414575.00,2020/06,0.00,CLOSED,0.00,0.00,,,
364,TRANSPORT,MAAA0111227,Tshedza Solutions,2015/203758/07,Masks - Surgical,Surgical Mask,185,27.00,499500.00,499500.00,OR-002180,3586,R499537.00,3/30/2020,3/31/2020,4/7/2020,2427798,1118947,R499537.00,2020/06,-37.00,CLOSED,0.00,-37.00,,,
365,TRANSPORT,MAAA0019039,Vhaleya Suppliers,2014/010486/07,Sanitiser,Hand sanitizers (1 litres),1,157.00,157000.00,157000.00,OR-002209,VS205,R157000.00,7/1/2020,7/2/2020,7/9/2020,2430025,1120676,R157000.00,2020/07,0.00,CLOSED,0.00,0.00,,,
366,TRANSPORT,MAAA0019039,Vhaleya Suppliers,2014/010486/07,Masks - Face Cloth,Cloth Masks,6,47.00,282000.00,282000.00,OR-002188,V  S/01/2020,R282000.00,5/7/2020,5/11/2020,5/11/2020,2428477,1119437,R282000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
367,TRANSPORT,MAAA0765369,ZKM Trading,2017/128264/07,Sanitiser,"Supply of foot operated
sanitizer stand",50,2100.00,105000.00,105000.00,OR-002197,Z  KM/2020/05/03,R105000.00,5/25/2020,5/25/2020,6/9/2020,2429125,1120130,R105000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
368,EDUCATION,MAAA0098929,Bakoni Medical Supplies,2012/149095/07,Digital Themormetres,Thermometers,1,977.50,977500.00,977500.00,OR-002197,,,,,,,,,,977500.00,OPEN,977500.00,0.00,,,
369,EDUCATION,MAAA0048191,Blue Rocks Civil Services,2009/144167/23,Masks - Face Cloth,Cloth Masks,105698,14.95,1580185.10,1580185.10,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,1580185.10,OPEN,1580185.10,0.00,,,
370,EDUCATION,MAAA0006695,C Matodzi Projects,2003/054146/23,Masks - Face Cloth,Cloth Masks,3,23.99,71970.00,71970.00,HH006276,CMP001,R71970.00,7/2/2020,7/28/2020,7/28/2020,2641047,1302660,R71970.00,2020/07,0.00,CLOSED,0.00,0.00,,,
371,EDUCATION,MAAA0000149,Capstan Trading 293 T/A Cable Tech,2003/016776/23,Masks - Face Cloth,Cloth Masks,200,24.61,4922000.00,4922000.00,"Manual Order (Order
No. to be confirmed)",CT2020-INDOE007,R4922000.00,7/10/2020,7/28/2020,7/28/2020,2641045,1302730,R4922000.00,2020/07,0.00,CLOSED,0.00,0.00,,,
372,EDUCATION,MAAA0528336,Cronetix Investment Group,2016/520173/07,Masks - Face Cloth,Cloth Masks,130,19.50,2535000.00,2535000.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,2535000.00,OPEN,2535000.00,0.00,,,
373,EDUCATION,MAAA0674800,Lakama Distribution (Pty) Ltd,2014/284373/07,Masks - Face Cloth,Cloth Masks,57328,18.40,1054835.20,1054835.20,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,1054835.20,OPEN,1054835.20,0.00,,,
374,EDUCATION,MAAA0872480,Lekta Group,2018/324012/07,Masks - Face Cloth,Cloth Masks,50,25.00,1250000.00,1250000.00,HH-006277,LG202,R1250000.00,6/24/2020,7/27/2020,7/27/2020,2641037,1302817,R1250000.00,2020/07,0.00,CLOSED,0.00,0.00,,,
375,EDUCATION,MAAA0088571,Madeph Technical Services,2006/194444/23,Masks - Face Cloth,Cloth Masks,50,23.90,1195000.00,1195000.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,1195000.00,OPEN,1195000.00,0.00,,,
376,EDUCATION,MAAA0520593,Mamoshalagae Trading & Projects,2011/041488/23,Masks - Face Cloth,Cloth Masks,16974,19.55,331841.70,331841.70,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,331841.70,OPEN,331841.70,0.00,,,
377,EDUCATION,MAAA0520593,Mamoshalagae Trading & Projects,2011/041488/23,Masks - Face Cloth,Cloth Masks,53026,18.40,975678.40,975678.40,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,975678.40,OPEN,975678.40,0.00,,,
378,EDUCATION,MAAA0532893,Marion G Holdings,2015/419658/07,Masks - Face Cloth,Cloth Masks,313474,19.17,6009296.58,6009296.58,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,6009296.58,OPEN,6009296.58,0.00,,,
379,EDUCATION,MAAA0463925,Matongoni General Trading,2013/049887/07,Masks - Face Cloth,Cloth Masks,147,25.00,3675000.00,3675000.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,3675000.00,OPEN,3675000.00,0.00,,,
380,EDUCATION,MAAA0894415,Matsato Enterprise,2020/093577/07,Masks - Face Cloth,Cloth Masks,120,23.00,2760000.00,2760000.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,2760000.00,OPEN,2760000.00,0.00,,,
381,EDUCATION,MAAA0001091,Mjanandi Trading Enterprise,2008/054734/23,Masks - Face Cloth,Cloth Masks,50,25.00,1250000.00,1250000.00,"Manual Order (Order
No. to be confirmed)",#MJA2020-002,R1250000.00,7/6/2020,7/28/2020,7/28/2020,2641046,1302594,R1250000.00,2020/07,0.00,CLOSED,0.00,0.00,,,
382,EDUCATION,MAAA0088061,Ntshizas Technical Services,2006/194447/23,Masks - Face Cloth,Cloth Masks,57,23.80,1356600.00,1356600.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,1356600.00,OPEN,1356600.00,0.00,,,
383,EDUCATION,MAAA0050580,Olrich Home of Tecknology,2005/060307/23,Masks - Face Cloth,Cloth Masks,160,9.70,1552000.00,1552000.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,1552000.00,OPEN,1552000.00,0.00,,,
384,EDUCATION,MAAA0904572,Othaka Engineering & Consulting,2020/145459/07,Digital Themormetres,Thermometers,655,800.00,5240000.00,5240000.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,5240000.00,OPEN,5240000.00,0.00,,,
385,EDUCATION,MAAA0089762,Sedgars Sport,2004/043407/23,Masks - Face Cloth,Cloth Masks,500,16.10,8050000.00,8050000.00,HH-006276,INB20254,R8050000.00,6/30/2020,7/27/2020,7/28/2020,2641041,1302818,R8050000.00,2020/07,0.00,CLOSED,0.00,0.00,,,
386,EDUCATION,MAAA0129827,TLG Trading,2006/142169/23,Sanitiser,Sanitisers,940,90.00,84600000.00,84600000.00,"Manual Order (Order
No. to be confirmed)",,,,,,,,,,84600000.00,OPEN,84600000.00,0.00,,,
387,GAAL,MAAA0861407,Mabobo Holdings,2013/210760/07,Sanitiser,Hand Santizing Gel,10,350.00,3500.00,3500.00,P08894,,,5/20/2020,,7/7/2020,,,,,3500.00,OPEN,3500.00,0.00,,,
388,GAAL,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,"Sanitization and Dis-infecting
Services",12044,1.50,18066.20,18066.20,all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,18066.20,OPEN,18066.20,0.00,,,
389,GAAL,MAAA0001283,Tripple-N Medical Distributors (Pty) Ltd,2011/129850/07,Masks - Non Surgical,Surgical Masks,750,13.02,9765.00,9765.00,PO8893,,,4/20/2020,,5/26/2020,,,,,9765.00,OPEN,9765.00,0.00,,,
390,LEDA,MAAA0098076,Fifteen Thirty Corporations,2013/135437/07,Building - Disinfecting,"Disinfection of GNT offices:
Vhembe Region",2322,13.50,31343.25,31340.25,20/05/010,,,5/30/2020,,6/23/2020,,,,,31343.25,OPEN,31343.25,0.00,,,
391,LEDA,MAAA0496340,Gamahlako Investments,2017/299162/07,Sanitiser,Sanitizer booths,1,864690.00,864690.00,864690.00,OR-002182,,,4/16/2020,,4/30/2020,,,,,864690.00,OPEN,864690.00,0.00,,,
No,DEPT/ENTITY,CSD NO,SUPPLIER NAME,CO REG NUM,ITEM CATEGORY,ITEM DESCRIPTION,QNT,UNIT PRICE,TOTAL PRICE,TOTAL VAL RECALC,SYS ORDER NO,SYS INVOICE No,"SYS INVOICE
AMOUNT","SYS INVOICE
DATE","SYS INVOICE
RECEIPT DATE","SYS
PAYMENT
DATE","SYS
PAYMENT No","SYS
DISPURSE NO","SYS PAYMENT
AMOUNT","PAYMENT
PERIOD",PAY VAR,STATUS,"COMMITMENT
OUTSTANDING",ORDERS CLOSED,,,
392,LEDA,MAAA0317816,Herodity Devine Crude Suppliers,2016/104219/07,Building - Disinfecting,"Disinfection of GNT offices:
Mopani Region",4761,12.00,57132.00,57132.00,OR-002242,,,6/24/2020,,7/31/2020,,,,,57132.00,OPEN,57132.00,0.00,,,
393,LEDA,MAAA0451531,Lali 26 Enterprise (Pty) Ltd,2014/147654/07,Digital Themormetres,"Non-contact infrared
temperature thermometer",32,1521.74,56000.00,48695.68,OR-002239,,,6/23/2020,,7/31/2020,,,,,56000.00,OPEN,56000.00,0.00,,,
394,LEDA,MAAA0451531,Lali 26 Enterprise (Pty) Ltd,2014/147654/07,Building - Disinfecting,"Disinfection of GNT offices:
Capricorn Region",6108,11.50,70242.00,70242.00,,,,,,NOT YET PAID,,,,,70242.00,OPEN,70242.00,0.00,,,
395,LEDA,MAAA0451531,Lali 26 Enterprise (Pty) Ltd,2014/147654/07,Building - Disinfecting,"Disinfection of LEDA offices:
Vhembe Region",16365,11.50,188197.50,188197.50,OR-002237,,,6/23/2020,,7/31/2020,,,,,188197.50,OPEN,188197.50,0.00,,,
396,LEDA,MAAA0231970,Maphalla FT,2015/410677/07,Building - Disinfecting,"Disinfection of GNT offices:
Sekhukhune Region",1496,11.50,17204.00,17204.00,20/05/014,,,6/6/2020,,6/23/2020,,,,,17204.00,OPEN,17204.00,0.00,,,
397,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Gloves,Disposable gloves,2,2.20,5060.00,4400.00,20/06/001,,,6/5/2020,,6/23/2020,,,,,5060.00,OPEN,5060.00,0.00,,,
398,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Digital Themormetres,"Non-contact infrared
temperature thermometer",11,2174.00,27501.10,23914.00,20/06/001,,,6/5/2020,,6/23/2020,,,,,27501.10,OPEN,27501.10,0.00,,,
399,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Sanitiser,25L Liquid sanitizer,80,1112.50,102350.00,89000.00,20/06/001,,,6/5/2020,,6/23/2020,,,,,102350.00,OPEN,102350.00,0.00,,,
400,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Cleaning,5L disinfectant,400,222.50,102350.00,89000.00,20/06/001,,,6/5/2020,,6/23/2020,,,,,102350.00,OPEN,102350.00,0.00,,,
401,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Building - Disinfecting,"Disinfection of LEDA offices:
Capricorn Region",1245,12.50,178968.75,155625.00,OR-002238,,,7/28/2020,,7/31/2020,,,,,178968.75,OPEN,178968.75,0.00,,,
402,LEDA,MAAA0463925,Matongoni General Trading,2013/049887/07,Building - Disinfecting,"Disinfection of training centres:
Vhembe region",12499,12.50,179673.13,156237.50,20/06/003,,,6/8/2020,,6/23/2020,,,,,179673.13,OPEN,179673.13,0.00,,,
403,LEDA,MAAA0166311,Mogatladi Trading Enterprise,2017/133757/07,Building - Disinfecting,"Disinfection of training centre
and offices: Capricorn region",4661,12.50,67001.88,58262.50,20/06/002,,,6/9/2020,,6/23/2020,,,,,67001.88,OPEN,67001.88,0.00,,,
404,LEDA,MAAA0127787,Muthumuni Corporate Gifts,2004/071734/23,Face Shields / Visors,Face shield,50,100.00,5750.00,5000.00,OR-002182,,,4/16/2020,,4/30/2020,,,,,5750.00,OPEN,5750.00,0.00,,,
405,LEDA,MAAA0127787,Muthumuni Corporate Gifts,2004/071734/23,Masks - Face Cloth,Face masks,1475,25.00,42406.25,36875.00,OR-002182,,,4/16/2020,,4/30/2020,,,,,42406.25,OPEN,42406.25,0.00,,,
406,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,500ml Bottles,737,15.00,12713.25,#VALUE!,OR-002182,,,4/16/2020,,4/30/2020,,,,,12713.25,OPEN,12713.25,0.00,,,
407,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,"100ml Gel sanitizer 70 percent
alcohol",737,25.00,21188.75,#VALUE!,OR-002182,,,4/16/2020,,4/30/2020,,,,,21188.75,OPEN,21188.75,0.00,,,
408,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,"5L Liquid sanitizer for surface
or hand sanitising",100,380.20,43723.00,38020.00,OR-002232,,,6/23/2020,,7/31/2020,,,,,43723.00,OPEN,43723.00,0.00,,,
409,LEDA,MAAA0026513,Polokwane Chemical Suppliers,1996/040564/23,Sanitiser,5 litre bucket wet wipes,140,331.50,53371.34,#VALUE!,OR-002182,,,4/16/2020,,4/30/2020,,,,,53371.34,OPEN,53371.34,0.00,,,
410,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,Disposable Plastic Aprons,1,1.20,1200.00,1200.00,OR-012472,B  SPC041,R29760.00,6/15/2020,6/24/2020,6/24/2020,2446237,1133614,R29760.00,2020/06,-28560.00,CLOSED,0.00,-28560.00,,,
411,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,"A5 Size Self-Adhensive Plastic
Bags",1,2.00,2000.00,2000.00,,,,,,,,,,,2000.00,CLOSED,0.00,2000.00,,,
412,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,"AAA” Batteries for
themometers",160,16.00,2560.00,2560.00,,,,,,,,,,,2560.00,CLOSED,0.00,2560.00,,,
413,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Cleaning,"A4 Size Self- Adhensive Plastic
Bags",2,2.50,5000.00,5000.00,,,,,,,,,,,5000.00,CLOSED,0.00,5000.00,,,
414,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Sanitiser,Refill Spray Bottles 100ml,500,13.00,6500.00,6500.00,,,,,,,,,,,6500.00,CLOSED,0.00,6500.00,,,
415,ECONOMIC DEV,MAAA0016077,"BASWA SECURITY PRIMARY CO
OPERATIVE",2015/004663/24,Sanitiser,Refill Spray Bottles 250ml,500,25.00,12500.00,12500.00,,,,,,,,,,,12500.00,CLOSED,0.00,12500.00,,,
416,ECONOMIC DEV,MAAA0317816,Herodity Devine Crude Suppliers,2016/104219/07,Sanitiser,"Sanitizing wipes bucket
dispensers",300,403.30,120990.00,120990.00,OR-012442,71,R120990.00,5/12/2020,6/23/2020,7/8/2020,2446510,1133933,R298854.00,2020/07,-177864.00,CLOSED,0.00,-177864.00,,,
417,ECONOMIC DEV,MAAA0317816,Herodity Devine Crude Suppliers,2016/104219/07,Sanitiser,Hand sanitizer 1 litre.,12,148.22,177864.00,177864.00,,,,,,,,,,,177864.00,CLOSED,0.00,177864.00,,,
418,ECONOMIC DEV,MAAA0774326,"Jacklin Investment T/A Pest Control
Specialist",2015/301122/07,Building - Disinfecting,"Spray and disinfecting offices
at Capricorn district",7987,5.30,42262.00,42329.30,OR-012434,I N V0012509,R42262.50,5/28/2020,6/8/2020,6/9/2020,2445929,1133427,R42262.50,2020/06,-0.50,CLOSED,0.00,-0.50,,,
419,ECONOMIC DEV,MAAA0137608,Limpopo Supplements Traders,2009/008275/07,Building - Disinfecting,"Spray and disinfect all office
buildings utilised by LEDET
employees in the Waterberg
district",3201,10.00,36809.43,32009.50,OR-012437,I N VOICE.60/2020,R36809.43,6/2/2020,6/19/2020,6/24/2020,2446210,1133610,R36809.43,2020/06,0.00,CLOSED,0.00,0.00,,,
420,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Gloves,Household hand gloves,1,43.13,43130.00,43130.00,OR-012426,L  EDET0001,R43130.00,6/12/2020,7/8/2020,7/8/2020,2446530,1133934,R498625.00,2020/07,-455495.00,CLOSED,0.00,-455495.00,,,
421,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Insect Repellent (Doom),1,50.32,50320.00,50320.00,,,,,,,,,,,50320.00,CLOSED,0.00,50320.00,,,
422,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Pine Gel,1,73.32,73320.00,73320.00,,,,,,,,,,,73320.00,CLOSED,0.00,73320.00,,,
423,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Liquid Hand Soap,500,192.12,96060.00,96060.00,,,,,,,,,,,96060.00,CLOSED,0.00,96060.00,,,
424,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Handy Andy,15,77.13,115695.00,115695.00,,,,,,,,,,,115695.00,CLOSED,0.00,115695.00,,,
425,ECONOMIC DEV,MAAA0023542,LKA ENTERPRISE,2015/107345/07,Cleaning,Disinfected Think Bleach,2,60.05,120100.00,120100.00,,,,,,,,,,,120100.00,CLOSED,0.00,120100.00,,,
426,ECONOMIC DEV,MAAA0894415,Matsato Enterprise,2020/093577/07,Sanitiser,"Supply and installation of mist
booth sanitizing stations",3,49833.33,149500.00,149499.99,OR-012452,#  15/2020,R149500.00,5/30/2020,6/8/2020,6/24/2020,2446177,1133612,R149500.00,2020/06,0.00,CLOSED,0.00,0.00,,,
427,ECONOMIC DEV,MAAA0433215,"Mosa Multi-purpose Community Co-
operatives",2011/004097/24,Cleaning,"Covid 19 portrait plastic
stickers",200,55.00,11000.00,11000.00,OR-012433,E  DET0247520,R102800.00,6/1/2020,6/9/2020,6/9/2020,2445999,1133429,R102800.00,2020/06,-91800.00,CLOSED,0.00,-91800.00,,,
428,ECONOMIC DEV,MAAA0433215,"Mosa Multi-purpose Community Co-
operatives",2011/004097/24,Cleaning,Covid 19 floor sticker,200,59.00,11800.00,11800.00,,,,,,,,,,,11800.00,CLOSED,0.00,11800.00,,,
429,ECONOMIC DEV,MAAA0433215,"Mosa Multi-purpose Community Co-
operatives",2011/004097/24,Admin & Marketing,Aluminium poster frames,200,400.00,80000.00,80000.00,,,,,,,,,,,80000.00,CLOSED,0.00,80000.00,,,
430,ECONOMIC DEV,MAAA0127787,Muthumuni Corporate Gifts,2004/071734/23,Masks - Face Cloth,Three layered cloth face mask,3,20.00,60000.00,60000.00,OR-012440,1  520,R60000.00,6/8/2020,6/8/2020,6/9/2020,2446001,1133428,R60000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
431,ECONOMIC DEV,MAAA0535058,Mutsudundi Business Enterprise,2016/508628/07,Building - Disinfecting,"Spray and disinfecting offices
at Sekhukhune district",1927,8.74,16850.00,16850.00,OR-012432,M  BE33,R16850.00,6/3/2020,6/9/2020,6/9/2020,2446000,1133425,R16850.00,2020/06,0.00,CLOSED,0.00,0.00,,,
432,ECONOMIC DEV,MAAA0900554,Optimus Engineering solutions,2019/456942/07,Cleaning,Disposable Plastic Aprons,1,2.97,2970.00,2970.00,OR-012456,O  PTINV0014,R2970.00,5/19/2020,6/19/2020,6/24/2020,2446222,1133613,R2970.00,2020/06,0.00,CLOSED,0.00,0.00,,,
433,ECONOMIC DEV,MAAA0900554,Optimus Engineering solutions,2019/456942/07,Face Shields / Visors,Face Shield Masks  ,150,108.00,16200.00,16200.00,OR-012456,O  PTINV0014,R16200.00,5/19/2020,6/19/2020,6/24/2020,2446222,1133613,R16200.00,2020/06,0.00,CLOSED,0.00,0.00,,,
434,ECONOMIC DEV,MAAA0900554,Optimus Engineering solutions,2019/456942/07,Sanitiser,Refill Spray Bottles.,500,57.50,28750.00,28750.00,OR-012456,O  PTINV0014,R20500.00,5/19/2020,6/19/2020,6/24/2020,2446222,1133613,R31750.00,2020/06,-3000.00,CLOSED,0.00,-3000.00,,,
435,ECONOMIC DEV,MAAA0339305,Pestatermite,1996/020096/23,Building - Disinfecting,"Spray and disinfecting offices
at Head office",1199,22.00,26394.28,26386.80,OR-012431,2  02442,R26394.28,6/2/2020,6/8/2020,6/9/2020,2446002,1133426,R26394.28,2020/06,0.00,CLOSED,0.00,0.00,,,
436,ECONOMIC DEV,MAAA0626456,Phumuiti Pest Control Management,2018/235480/07,Building - Disinfecting,"Spray and disinfecting offices
at Vhembe district",11149,6.90,79301.00,76930.17,OR-012435,0  49/2020,R79301.00,5/21/2020,6/8/2020,6/9/2020,2445932,1133422,R79301.00,2020/06,0.00,CLOSED,0.00,0.00,,,
437,ECONOMIC DEV,MAAA0638647,RAMIE MALEKA DESIGN & FLOWERS,2017/384125/07,Cleaning,Plastic pedal Bins,100,450.00,45000.00,45000.00,OR-012421,4  3922,R45000.00,6/9/2020,6/10/2020,6/24/2020,2446221,1133611,R45000.00,2020/06,0.00,CLOSED,0.00,0.00,,,
438,ECONOMIC DEV,MAAA0842484,Rathogwa Solutions (Pty)Ltd,2019/487132/07,Gloves,Gloves chemical protective,20,450.00,9000.00,9000.00,OR-012368,,,,,,,,,,9000.00,OPEN,9000.00,0.00,,,
439,ECONOMIC DEV,MAAA0842484,Rathogwa Solutions (Pty)Ltd,2019/487132/07,Masks - Non Surgical,Industrial Masks,2,32.00,64000.00,64000.00,OR-012368,,,,,,,,,,64000.00,OPEN,64000.00,0.00,,,
440,ECONOMIC DEV,MAAA0562683,Tidy Cleaning and Hygiene,2017/190752/07,Building - Disinfecting,"Spray and disinfecting offices
at Mopani district",5442,6.22,33851.40,33849.24,OR-012436,7,R33851.40,6/2/2020,6/8/2020,6/24/2020,2446219,1133609,R33851.40,2020/06,0.00,CLOSED,0.00,0.00,,,
441,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Gloves,"Supply and delivery of latex
gloves",50,195.50,9775.00,9775.00,all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,9775.00,OPEN,9775.00,0.00,,,
442,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Sanitiser,"Supply and delivery of 750ml
hand sanitizers",100,169.05,16905.00,16905.00,all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,16905.00,OPEN,16905.00,0.00,,,
443,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Sanitiser,"Supply and delivery of 250ml
hand sanitizers",200,115.00,23000.00,23000.00,all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,23000.00,OPEN,23000.00,0.00,,,
444,LGB,MAAA0007368,Lehlomela Business Enterprise,2012/108640/07,Masks - Surgical,"Supply and delivery of surgical
masks",100,1408.75,140875.00,140875.00,all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,140875.00,OPEN,140875.00,0.00,,,
445,LGB,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,Fumigation of offices,3123,1.50,4689.00,4684.50,all invoices not yet paid,,,invioce not paid,,NOT YET PAID,,,,,4689.00,OPEN,4689.00,0.00,,,
446,LGB,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,Sanitizing of offices,3123,2.50,7815.00,7807.50,OR-002182,,,16-Apr-20,,30-Apr-20,,,,,7815.00,OPEN,7815.00,0.00,,,
447,LGB,MAAA0001173,Sidze Pest Management and Projects,2015/004692/07,Building - Disinfecting,Deep cleaning of offices,3123,5.50,17193.00,17176.50,OR-002182,,,16-Apr-20,,30-Apr-20,,,,,17193.00,OPEN,17193.00,0.00,,,
448,TREASURY,MAAA0383929,JN Medical,2012/202701/07,Digital Themormetres,Thermometors,11,1698.86,18687.50,18687.46,OR-007232,2  07,R18687.50,5/4/2020,5/11/2020,5/11/2020,2414918,1110356,R18687.50,2020/06,0.00,CLOSED,0.00,0.00,,,
449,TREASURY,MAAA0624872,Unahaly General Trading,2018/308149/07,Sanitiser,Sanitizer,50,74.00,3700.00,3700.00,OR-007244,020\2020,R3700.00,6/29/2020,7/8/2020,7/9/2020,2415367,1110747,R3700.00,2020/07,0.00,CLOSED,0.00,0.00,,,
450,TREASURY,MAAA0624872,Unahaly General Trading,2018/308149/07,Sanitiser,Sanitizer,500,89.00,44500.00,44500.00,OR-007244,020\2020,R44500.00,6/29/2020,7/8/2020,7/9/2020,2415367,1110747,R44500.00,2020/07,0.00,CLOSED,0.00,0.00,,,
451,TREASURY,MAAA0330154,Sanitech,2016/340888/07,Building - Disinfecting,Bulding Disinfecting Services,11265,9.95,112109.48,,OR-007234,I N V000061066,R112109.48,5/20/2020,5/25/2020,5/25/2020,2415034,1110461,R112109.48,2020/06,0.00,CLOSED,0.00,0.00,,,
452,TREASURY,MAAA0909803,Liberer Consulting,2011/006586/23,Masks - Face Cloth,Cloth Masks 3 layer,20000,22.40,22400.00,,OR-007235,1  22,R22400.00,5/22/2020,5/25/2020,5/25/2020,2415030,1110467,R22400.00,2020/06,0.00,CLOSED,0.00,0.00,,,
453,LTA,MAAA0887937,302K EMPORIUM (Pty) Ltd,2015/117029/07,Face Shields / Visors,Visor/Face Shield,10,75.00,750.00,750.00,PO8129,,,6/2/2020,,6/8/2020,,,,,750.00,OPEN,750.00,0.00,,,
