buyer_name,implementation_location_province,Vote,Department,items_description,supplier_name,supplier_numbers_other,payment_amount_zar,Commitment Amount,order_amount_zar
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",EXCELL CONSUMABLES ,MAAA0011153,3415.50,R0.00,3415.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",EXCELL CONSUMABLES ,MAAA0011153,7210.50,R0.00,7210.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,FELIX CLEANING ,MAAA0141254,1995.00,R0.00,1995.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , STEAM ",FELIX CLEANING ,MAAA0141254,1962.00,R0.00,1962.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,GERMAPHOB SOLUTIONS ,MAAA0937207,1962.50,R0.00,1962.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,ADVERTISEMENT ,GOVERNMENT PRINTING WORKS ,N/A ,504.40,R0.00,504.40
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SOAP , LIQUID, HANDWASH, DISPENSER, SOFTC FRESH, 800",,MAAA0880787,3280.00,"R19,885.60",23165.60
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,HIRE DISPENSER ,ML GPC PROJECTS ,MAAA0880787,15289.47,R0.00,15289.47
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,GPC PROJECTS ,MAAA0685571,1972.75,R0.00,1972.75
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,PEST CONTROL ,GRAND NARE HOLDINGS ,MAAA0525917,6840.00,R718.75,7558.75
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,GROUNDPLAY ENTERPRISES ,MAAA0932266,140138.50,R0.00,140138.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,HOTLINE PLUMBING AND RENOVATI,- ,1305.00,R0.00,1305.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",IPA,MAAA0148041,3550.00,R0.00,3550.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,2950.00,R0.00,2950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,2450.00,R0.00,2450.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,6750.00,R0.00,6750.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,3100.00,R0.00,3100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,2995.00,R0.00,2995.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,2750.00,R0.00,2750.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,6950.00,R0.00,6950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",ITC PEST CONTROL SERVICES AND S,MAAA0148041,2950.00,R0.00,2950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SKLAASEN KHALO SERVICES,MAAA0872900,3002.40,R0.00,3002.40
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SKLAASEN KHALO SERVICES,MAAA0872900,2780.00,R0.00,2780.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFIC",SKLAASEN KHALO SERVICES,MAAA0872900,1821.69,R0.00,1821.69
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,LA - DEMENTE CLEANING SERVICES,MAAA0850606,1528.54,R0.00,1528.54
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION ,LEOVSA ,MAAA0690134,1850.00,R0.00,1850.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,5308.00,R0.00,5308.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,1200.00,R0.00,1200.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,1200.00,R0.00,1200.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,2500.00,R0.00,2500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,5100.00,R0.00,5100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,5500.00,R0.00,5500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,10400.00,R0.00,10400.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,950.00,R0.00,950.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,4650.00,R0.00,4650.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,5600.00,R0.00,5600.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,1350.00,R0.00,1350.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,6000.00,R0.00,6000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,2100.00,R0.00,2100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,5250.00,R0.00,5250.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,6700.00,R0.00,6700.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,1100.00,R0.00,1100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,3100.00,R0.00,3100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,5300.00,R0.00,5300.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,2600.00,R0.00,2600.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,1350.00,R0.00,1350.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,2300.00,R0.00,2300.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,850.00,R0.00,850.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,850.00,R0.00,850.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,1900.00,R0.00,1900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,1550.00,R0.00,1550.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,900.00,R0.00,900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,CLEANING ,LEOVSA ,MAAA0690134,6600.00,R0.00,6600.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",LUNETHA HOLDINGS ,MAAA0608663,4128.80,R0.00,4128.80
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"TOWEL,PAPER , INTER-LEAVE, DISPENSER ",M AND H OFFICE EQUIPMENT ,MAAA0016337,22036.00,"R38,612.40",60648.40
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,DECONTAMINATION,MABODI TRADING AND INVESTMEN,MAAA0025194,5379.00,R0.00,5379.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",MAINSTRUCT PROJECTS ,MAAA0005327,7345.63,R0.00,7345.63
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"FUMIGATION , PREMISES ",MAINSTRUCT PROJECTS ,MAAA0005327,11747.25,R0.00,11747.25
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLEANING , DEEP-CLEANING ,SANITISE BUILDINGS, OFFI",MASIQHAME TRADING 1057,MAAA0083390,7317.64,R0.00,7317.64
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"DISINFECTANT , GREEN GEL, 25KG",MASIQHAME TRADING 1057,MAAA0083390,1977.20,R0.00,1977.20
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"BOTTLE , PLASTIC, SPRAY WITH TRIGGER, 500ML",MASIQHAME TRADING 1057,MAAA0083390,1160.00,R0.00,1160.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"CLOTH , MICRO FIBRE, 300MM X 300MM",MASIQHAME TRADING 1057,MAAA0083390,655.50,R0.00,655.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , HEAVY DUTY, RUBBER, BLACK, ELBOW LENGTH,",MASIQHAME TRADING 1057,MAAA0083390,1452.60,R0.00,1452.60
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"BOTTLE , SPRAY, NATURAL, PLASTIC, WITH TRIGGER MECHANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,464.00,R0.00,464.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"BOTTLE , SPRAY, NATURAL, PLASTIC, WITH TRIGGER MECH",MASIQHAME TRADING 1057,MAAA0083390,78296.00,"R1,667.50",79963.50
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES EXAM, GLOVES TALEX, DISINFECTANT,MASKS ",MASIQHAME TRADING 1057,MAAA0083390,15493.91,R0.00,15493.91
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,32800.00,R0.00,32800.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,32800.00,R0.00,32800.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,33600.00,R0.00,33600.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,31040.00,R0.00,31040.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,31040.00,R0.00,31040.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,31040.00,R0.00,31040.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,31040.00,R0.00,31040.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,32800.00,R0.00,32800.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"BOTTLE , SPRAY, NATURAL, PLASTIC, WITH TRIGGER MECH",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R3,905.88",3905.88
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"BOTTLE , SPRAY, NATURAL, PLASTIC, WITH TRIGGER MECH",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R5,127.20",5127.20
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"BOTTLE , SPRAY, NATURAL, PLASTIC, WITH TRIGGER MECH",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R8,373.04",8373.04
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS AL",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R13,114.14",13114.14
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS AL",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R21,095.28",21095.28
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS AL",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R8,421.60",8421.60
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 5L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R60,500.00",60500.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 5L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R106,080.00",106080.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 5L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R162,680.00",162680.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,3880000.00,R0.00,3880000.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"MASK,SAFETY , FACE, DISPOSABLE ",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R283,080.00",283080.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,363.16,R0.00,363.16
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R8,352.68",8352.68
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,6536.88,R0.00,6536.88
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R2,905.28",2905.28
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,2996.07,R0.00,2996.07
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,2814.49,R0.00,2814.49
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R4,176.34",4176.34
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,6082.93,R0.00,6082.93
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R1,180.27",1180.27
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R21,160.68",21160.68
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R7,424.80",7424.80
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,6032.65,R0.00,6032.65
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R4,362.07",4362.07
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, WHITE, DISPOSABLE, 100 PER BOX, ONE",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R18,783.40",18783.40
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,2436640.00,R0.00,2436640.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R8,223,660.00",8223660.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,10388700.00,R0.00,10388700.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,8109200.00,R0.00,8109200.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,11321840.00,R0.00,11321840.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R1,940.00",1940.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,3456300.00,R0.00,3456300.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R938,900.00",938900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,10034750.00,R0.00,10034750.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R16,400.00",16400.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,2884350.00,R0.00,2884350.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,6974100.00,R0.00,6974100.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R1,287,300.00",1287300.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"MASK,SAFETY , FACE, DISPOSABLE ",MASIQHAME TRADING 1057,MAAA0083390,257258.60,R0.00,257258.60
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,135300.00,R0.00,135300.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"MASK,SAFETY , FACE, DISPOSABLE ",MASIQHAME TRADING 1057,MAAA0083390,61830.00,R0.00,61830.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,25220.00,R0.00,25220.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,36860.00,R0.00,36860.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,81900.00,R0.00,81900.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,3880.00,R0.00,3880.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,94300.00,R0.00,94300.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"SANITIZER DETERGENT , HAND, REFILL, 25L",MASIQHAME TRADING 1057,MAAA0083390,57400.00,R0.00,57400.00
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,65294.37,R0.00,65294.37
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,63115.47,R0.00,63115.47
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,63478.62,R0.00,63478.62
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,83377.32,R0.00,83377.32
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,24816.48,R0.00,24816.48
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,65294.37,R0.00,65294.37
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,36619.44,R0.00,36619.44
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,72482.28,R0.00,72482.28
Western CapeDepartment of Education,Western Cape,5,Vote 5 : Education,"GLOVES , LATEX, YELLOW, HOUSEHOLD, ONE SIZE FITS ALL,",MASIQHAME TRADING 1057,MAAA0083390,0.00,"R43,050.54",43050.54
